ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
18402,Karen Julia Carney,F,24.0,163.0,55.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Football,Football Women's Football,no
18403,Keith Edward Carney,M,28.0,188.0,93.0,United States,USA,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,no
18404,"Lester Nelson ""Les"" Carney",M,26.0,178.0,75.0,United States,USA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 200 metres,Silver
18405,"Michael ""Mike"" Carney",M,21.0,180.0,79.0,Canada,CAN,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Downhill,no
18405,"Michael ""Mike"" Carney",M,21.0,180.0,79.0,Canada,CAN,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Combined,no
18406,Robert Carney,M,20.0,161.0,51.0,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Flyweight,no
18407,Dante Carniel,M,,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Foil, Team",no
18408,Denys John Carnill,M,26.0,,,Great Britain,GBR,1952 Summer,1952,Summer,Helsinki,Hockey,Hockey Men's Hockey,Bronze
18408,Denys John Carnill,M,30.0,,,Great Britain,GBR,1956 Summer,1956,Summer,Melbourne,Hockey,Hockey Men's Hockey,no
18408,Denys John Carnill,M,34.0,,,Great Britain,GBR,1960 Summer,1960,Summer,Roma,Hockey,Hockey Men's Hockey,no
18409,Manuela Carnini,F,22.0,170.0,54.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Synchronized Swimming,Synchronized Swimming Women's Team,no
18410,Maurizio Carnino,M,18.0,184.0,83.0,Italy,ITA,1994 Winter,1994,Winter,Lillehammer,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Gold
18410,Maurizio Carnino,M,22.0,184.0,83.0,Italy,ITA,1998 Winter,1998,Winter,Nagano,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,no
18410,Maurizio Carnino,M,22.0,184.0,83.0,Italy,ITA,1998 Winter,1998,Winter,Nagano,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",no
18410,Maurizio Carnino,M,26.0,184.0,83.0,Italy,ITA,2002 Winter,2002,Winter,Salt Lake City,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Silver
18410,Maurizio Carnino,M,30.0,184.0,83.0,Italy,ITA,2006 Winter,2006,Winter,Torino,Speed Skating,Speed Skating Men's 500 metres,no
18410,Maurizio Carnino,M,30.0,184.0,83.0,Italy,ITA,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating Men's 1,000 metres",no
18411,Laurent Carnol,M,18.0,187.0,82.0,Luxembourg,LUX,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 200 metres Breaststroke,no
18411,Laurent Carnol,M,22.0,187.0,82.0,Luxembourg,LUX,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 100 metres Breaststroke,no
18411,Laurent Carnol,M,22.0,187.0,82.0,Luxembourg,LUX,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 200 metres Breaststroke,no
18411,Laurent Carnol,M,26.0,187.0,82.0,Luxembourg,LUX,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Breaststroke,no
18411,Laurent Carnol,M,26.0,187.0,82.0,Luxembourg,LUX,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Breaststroke,no
18412,Arrigo Carnoli,M,20.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Individual All-Around,no
18412,Arrigo Carnoli,M,20.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Team All-Around,no
18412,Arrigo Carnoli,M,20.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Floor Exercise,no
18412,Arrigo Carnoli,M,20.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horse Vault,no
18412,Arrigo Carnoli,M,20.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Parallel Bars,no
18412,Arrigo Carnoli,M,20.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horizontal Bar,no
18412,Arrigo Carnoli,M,20.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Rings,no
18412,Arrigo Carnoli,M,20.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Pommelled Horse,no
18413,George Carnoutsos,M,26.0,173.0,61.0,New Zealand,NZL,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,no
18414,Alfredo Carnovali,M,23.0,190.0,95.0,Argentina,ARG,1960 Summer,1960,Summer,Roma,Water Polo,Water Polo Men's Water Polo,no
18415,Caro,M,,,,Italy,ITA,1906 Summer,1906,Summer,Athina,Shooting,"Shooting Men's Military Rifle, Kneeling Or Standing, 300 metres",no
18416,Danilo Caro Guarnieri,M,30.0,175.0,74.0,Colombia,COL,1996 Summer,1996,Summer,Atlanta,Shooting,Shooting Men's Trap,no
18416,Danilo Caro Guarnieri,M,35.0,175.0,74.0,Colombia,COL,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Men's Trap,no
18416,Danilo Caro Guarnieri,M,35.0,175.0,74.0,Colombia,COL,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Men's Double Trap,no
18416,Danilo Caro Guarnieri,M,38.0,175.0,74.0,Colombia,COL,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Trap,no
18416,Danilo Caro Guarnieri,M,46.0,175.0,74.0,Colombia,COL,2012 Summer,2012,Summer,London,Shooting,Shooting Men's Trap,no
18416,Danilo Caro Guarnieri,M,50.0,175.0,74.0,Colombia,COL,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Men's Trap,no
18417,"Johannes Hendrikus ""Hans"" Caro",M,23.0,,,Netherlands,NED,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Fours,no
18418,Stefano Carobbi,M,24.0,179.0,75.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Football,Football Men's Football,no
18419,Fernande Caroen,F,27.0,,,Belgium,BEL,1948 Summer,1948,Summer,London,Swimming,Swimming Women's 100 metres Freestyle,no
18419,Fernande Caroen,F,27.0,,,Belgium,BEL,1948 Summer,1948,Summer,London,Swimming,Swimming Women's 400 metres Freestyle,no
18419,Fernande Caroen,F,27.0,,,Belgium,BEL,1948 Summer,1948,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no
18420,"Carolina ""Carol"" Demartini de Albuquerque",F,31.0,182.0,76.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,Gold
18421,Brian Barrett Carolan,M,,,,Paula,AUS,1956 Summer,1956,Summer,Melbourne,Sailing,Sailing Mixed Three Person Keelboat,no
18422,"James Arthur ""Jim"" Carolan",M,,,,Paula,AUS,1956 Summer,1956,Summer,Melbourne,Sailing,Sailing Mixed Three Person Keelboat,no
18423,Guido Caroli,M,20.0,,,Italy,ITA,1948 Winter,1948,Winter,Sankt Moritz,Speed Skating,"Speed Skating Men's 1,500 metres",no
18423,Guido Caroli,M,20.0,,,Italy,ITA,1948 Winter,1948,Winter,Sankt Moritz,Speed Skating,"Speed Skating Men's 5,000 metres",no
18423,Guido Caroli,M,24.0,,,Italy,ITA,1952 Winter,1952,Winter,Oslo,Speed Skating,"Speed Skating Men's 10,000 metres",no
18423,Guido Caroli,M,28.0,,,Italy,ITA,1956 Winter,1956,Winter,Cortina d'Ampezzo,Speed Skating,Speed Skating Men's 500 metres,no
18423,Guido Caroli,M,28.0,,,Italy,ITA,1956 Winter,1956,Winter,Cortina d'Ampezzo,Speed Skating,"Speed Skating Men's 1,500 metres",no
18424,Rolf Caroli,M,26.0,182.0,71.0,Germany,GER,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Light-Middleweight,no
18425,Annie Caron (-Boutboul),F,19.0,171.0,75.0,France,FRA,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no
18425,Annie Caron (-Boutboul),F,19.0,171.0,75.0,France,FRA,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 100 metres Butterfly,no
18425,Annie Caron (-Boutboul),F,19.0,171.0,75.0,France,FRA,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Medley Relay,no
18426,Henri E. Caron,M,24.0,,,France,FRA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 50 kilometres Walk,no
18427,"Christine ""Kiki"" Caron (-Garin)",F,16.0,172.0,66.0,France,FRA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 100 metres Backstroke,Silver
18427,"Christine ""Kiki"" Caron (-Garin)",F,20.0,172.0,66.0,France,FRA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Backstroke,no
18427,"Christine ""Kiki"" Caron (-Garin)",F,20.0,172.0,66.0,France,FRA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Backstroke,no
18428,Pascal Caron,M,21.0,173.0,80.0,Canada-1,CAN,1994 Winter,1994,Winter,Lillehammer,Bobsleigh,Bobsleigh Men's Four,no
18428,Pascal Caron,M,29.0,173.0,80.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Bobsleigh,Bobsleigh Men's Four,no
18429,Roger Caron,M,42.0,170.0,81.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",no
18430,Stphan Malcolm Caron,M,18.0,200.0,82.0,France,FRA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,no
18430,Stphan Malcolm Caron,M,18.0,200.0,82.0,France,FRA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,no
18430,Stphan Malcolm Caron,M,18.0,200.0,82.0,France,FRA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,no
18430,Stphan Malcolm Caron,M,18.0,200.0,82.0,France,FRA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,no
18430,Stphan Malcolm Caron,M,22.0,200.0,82.0,France,FRA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 50 metres Freestyle,no
18430,Stphan Malcolm Caron,M,22.0,200.0,82.0,France,FRA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 100 metres Freestyle,Bronze
18430,Stphan Malcolm Caron,M,22.0,200.0,82.0,France,FRA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 200 metres Freestyle,no
18430,Stphan Malcolm Caron,M,22.0,200.0,82.0,France,FRA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,no
18430,Stphan Malcolm Caron,M,22.0,200.0,82.0,France,FRA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,no
18430,Stphan Malcolm Caron,M,26.0,200.0,82.0,France,FRA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 50 metres Freestyle,no
18430,Stphan Malcolm Caron,M,26.0,200.0,82.0,France,FRA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 100 metres Freestyle,Bronze
18430,Stphan Malcolm Caron,M,26.0,200.0,82.0,France,FRA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,no
18430,Stphan Malcolm Caron,M,26.0,200.0,82.0,France,FRA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Medley Relay,no
18431,Sergio Caropreso,M,26.0,188.0,85.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxless Fours,no
18432,Angelo Carosi,M,32.0,182.0,66.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Athletics,"Athletics Men's 3,000 metres Steeplechase",no
18433,Manuela Carosi,F,15.0,181.0,61.0,Italy,ITA,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 100 metres Backstroke,no
18433,Manuela Carosi,F,15.0,181.0,61.0,Italy,ITA,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 200 metres Backstroke,no
18433,Manuela Carosi,F,19.0,181.0,61.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Backstroke,no
18433,Manuela Carosi,F,19.0,181.0,61.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Backstroke,no
18433,Manuela Carosi,F,19.0,181.0,61.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,no
18433,Manuela Carosi,F,23.0,181.0,61.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Backstroke,no
18434,Ivo Kesselring Carotini,M,22.0,178.0,76.0,Brazil,BRA,1964 Summer,1964,Summer,Tokyo,Water Polo,Water Polo Men's Water Polo,no
18434,Ivo Kesselring Carotini,M,26.0,178.0,76.0,Brazil,BRA,1968 Summer,1968,Summer,Mexico City,Water Polo,Water Polo Men's Water Polo,no
18435,Gonzalo Matas Carou,M,32.0,190.0,100.0,Argentina,ARG,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,no
18435,Gonzalo Matas Carou,M,36.0,190.0,100.0,Argentina,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,no
18436,Berit Annika Carow,F,27.0,171.0,59.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Lightweight Double Sculls,no
18437,"William Ambrose ""Bill"" Carow",M,31.0,,,United States,USA,1956 Winter,1956,Winter,Cortina d'Ampezzo,Speed Skating,Speed Skating Men's 500 metres,no
18437,"William Ambrose ""Bill"" Carow",M,35.0,,,United States,USA,1960 Winter,1960,Winter,Squaw Valley,Speed Skating,Speed Skating Men's 500 metres,no
18438,"William Kellogg ""Bill"" Carow",M,25.0,180.0,68.0,United States,USA,1984 Winter,1984,Winter,Sarajevo,Biathlon,Biathlon Men's 10 kilometres Sprint,no
18438,"William Kellogg ""Bill"" Carow",M,25.0,180.0,68.0,United States,USA,1984 Winter,1984,Winter,Sarajevo,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,no
18438,"William Kellogg ""Bill"" Carow",M,29.0,180.0,68.0,United States,USA,1988 Winter,1988,Winter,Calgary,Biathlon,Biathlon Men's 10 kilometres Sprint,no
18438,"William Kellogg ""Bill"" Carow",M,29.0,180.0,68.0,United States,USA,1988 Winter,1988,Winter,Calgary,Biathlon,Biathlon Men's 20 kilometres,no
18439,Stefano Carozzo,M,29.0,193.0,82.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Men's epee, Team",Bronze
18440,"Bernard ""Berend"" Carp",M,19.0,,,Oranje,NED,1920 Summer,1920,Summer,Antwerpen,Sailing,Sailing Mixed 6.5 metres,Gold
18441,"Johan Robert ""Joop"" Carp",M,23.0,184.0,,Oranje,NED,1920 Summer,1920,Summer,Antwerpen,Sailing,Sailing Mixed 6.5 metres,Gold
18441,"Johan Robert ""Joop"" Carp",M,27.0,184.0,,Willem-Six,NED,1924 Summer,1924,Summer,Paris,Sailing,Sailing Mixed 6 metres,Bronze
18441,"Johan Robert ""Joop"" Carp",M,39.0,184.0,,DeRuyter,NED,1936 Summer,1936,Summer,Berlin,Sailing,Sailing Mixed 6 metres,no
18442,Mircea Carp,M,27.0,181.0,77.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,no
18443,Marissa Carpadios,F,26.0,164.0,72.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Softball,Softball Women's Softball,Silver
18444,Luigi Arturo Carpaneda,M,30.0,,,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's Foil, Team",Gold
18444,Luigi Arturo Carpaneda,M,34.0,,,Italy,ITA,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Foil, Individual",no
18444,Luigi Arturo Carpaneda,M,34.0,,,Italy,ITA,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Foil, Team",Silver
18445,Alice Carpanese,F,20.0,174.0,60.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,no
18446,"Alexandra ""Alex"" Carpenter",F,19.0,170.0,70.0,United States,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
18447,Cory J. Carpenter,M,21.0,185.0,82.0,United States,USA,1998 Winter,1998,Winter,Nagano,Speed Skating,Speed Skating Men's 500 metres,no
18447,Cory J. Carpenter,M,21.0,185.0,82.0,United States,USA,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 1,000 metres",no
18447,Cory J. Carpenter,M,21.0,185.0,82.0,United States,USA,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 1,500 metres",no
18448,Ellie Madison Carpenter,F,16.0,165.0,59.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,no
18449,George Carpenter,M,43.0,182.0,82.0,Ireland,IRL,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's epee, Individual",no
18449,George Carpenter,M,51.0,182.0,82.0,Ireland,IRL,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's epee, Individual",no
18449,George Carpenter,M,51.0,182.0,82.0,Ireland,IRL,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's epee, Team",no
18450,Gordon C. Carpenter,M,28.0,200.0,100.0,United States,USA,1948 Summer,1948,Summer,London,Basketball,Basketball Men's Basketball,Gold
18451,Henry Francis Carpenter,M,22.0,,,Great Britain,GBR,1948 Summer,1948,Summer,London,Boxing,Boxing Men's Flyweight,no
18452,"James Bernard ""Jim"" Carpenter",M,34.0,188.0,95.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Men's epee, Individual",no
18452,"James Bernard ""Jim"" Carpenter",M,34.0,188.0,95.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Men's epee, Team",no
18453,John Conduit Carpenter,M,23.0,184.0,70.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 400 metres,no
18454,"Kenneth Michael ""Ken"" Carpenter",M,23.0,190.0,104.0,United States,USA,1988 Summer,1988,Summer,Seoul,Cycling,Cycling Men's Sprint,no
18454,"Kenneth Michael ""Ken"" Carpenter",M,27.0,190.0,104.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Cycling,Cycling Men's Sprint,no
18455,"William Kenneth ""Ken"" Carpenter",M,23.0,190.0,102.0,United States,USA,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Discus Throw,Gold
18456,Kip Carpenter,M,22.0,178.0,73.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,Speed Skating Men's 500 metres,Bronze
18456,Kip Carpenter,M,22.0,178.0,73.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Men's 1,000 metres",no
18456,Kip Carpenter,M,26.0,178.0,73.0,United States,USA,2006 Winter,2006,Winter,Torino,Speed Skating,Speed Skating Men's 500 metres,no
18457,Leonard Griswold Carpenter,M,21.0,187.0,,United States,USA,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxed Eights,Gold
18458,Neil B. Carpenter,M,19.0,,,Canada-3,CAN,1964 Winter,1964,Winter,Innsbruck,Figure Skating,Figure Skating Mixed Pairs,no
18459,"Helen Constance ""Connie"" Carpenter-Phinney",F,14.0,178.0,59.0,United States,USA,1972 Winter,1972,Winter,Sapporo,Speed Skating,"Speed Skating Women's 1,500 metres",no
18459,"Helen Constance ""Connie"" Carpenter-Phinney",F,27.0,178.0,59.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Cycling,"Cycling Women's Road Race, Individual",Gold
18460,Brett Carpentier,M,22.0,172.0,70.0,Canada,CAN,1998 Winter,1998,Winter,Nagano,Snowboarding,Snowboarding Men's Halfpipe,no
18460,Brett Carpentier,M,26.0,172.0,70.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Snowboarding,Snowboarding Men's Halfpipe,no
18461,Caroline Carpentier,F,17.0,168.0,53.0,France,FRA,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,no
18462,Marguerite Jeanne Angle Carpentier de Glmes,F,37.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Art Competitions,Art Competitions Mixed Painting,no
18462,Marguerite Jeanne Angle Carpentier de Glmes,F,37.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Art Competitions,Art Competitions Mixed Sculpturing,no
18462,Marguerite Jeanne Angle Carpentier de Glmes,F,37.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Art Competitions,Art Competitions Mixed Sculpturing,no
18462,Marguerite Jeanne Angle Carpentier de Glmes,F,37.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Art Competitions,Art Competitions Mixed Sculpturing,no
18463,"Albertus ""Bart"" Carpentier Alting",M,33.0,,,Netherlands Antilles,AHO,1988 Winter,1988,Winter,Calgary,Luge,Luge Men's Singles,no
18463,"Albertus ""Bart"" Carpentier Alting",M,33.0,,,Netherlands Antilles,AHO,1988 Winter,1988,Winter,Calgary,Bobsleigh,Bobsleigh Men's Two,no
18463,"Albertus ""Bart"" Carpentier Alting",M,37.0,,,Netherlands Antilles,AHO,1992 Winter,1992,Winter,Albertville,Bobsleigh,Bobsleigh Men's Two,no
18464,Domenico Carpentieri,M,26.0,180.0,73.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 50 kilometres Walk,no
18465,Romolo Luigi Tullio Carpi,M,34.0,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,no
18466,Jos Manuel Cayola Carpinteiro,M,34.0,,,Portugal,POR,1964 Summer,1964,Summer,Tokyo,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",no
18467,Rafael Carpio Surez,M,30.0,182.0,82.0,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",no
18468,Amanda Mildred Carr,F,26.0,165.0,60.0,Thailand,THA,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's BMX,no
18469,Arthur Carr,M,38.0,,,Great Britain,GBR,1948 Summer,1948,Summer,London,Equestrianism,"Equestrianism Men's Jumping, Individual",no
18469,Arthur Carr,M,38.0,,,Great Britain,GBR,1948 Summer,1948,Summer,London,Equestrianism,"Equestrianism Men's Jumping, Team",Bronze
18470,"William Greenwood ""Bill"" Carr",M,35.0,,,Great Britain,GBR,1936 Summer,1936,Summer,Berlin,Equestrianism,"Equestrianism Men's Jumping, Individual",no
18470,"William Greenwood ""Bill"" Carr",M,35.0,,,Great Britain,GBR,1936 Summer,1936,Summer,Berlin,Equestrianism,"Equestrianism Men's Jumping, Team",no
18471,"William Arthur ""Bill"" Carr",M,22.0,172.0,66.0,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 400 metres,Gold
18471,"William Arthur ""Bill"" Carr",M,22.0,172.0,66.0,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
18472,"William John ""Bill"" Carr",M,23.0,,,Vesper Boat Club,USA,1900 Summer,1900,Summer,Paris,Rowing,Rowing Men's Coxed Eights,Gold
18473,Brian Carr,M,23.0,172.0,57.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Featherweight,no
18474,"Catherine L. ""Cathy"" Carr (-West)",F,18.0,170.0,52.0,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Breaststroke,Gold
18474,"Catherine L. ""Cathy"" Carr (-West)",F,18.0,170.0,52.0,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
18475,"Richard John ""Dickie"" Carr",M,21.0,180.0,,India,IND,1932 Summer,1932,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Gold
18475,"Richard John ""Dickie"" Carr",M,21.0,180.0,,India,IND,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,no
18476,Edward Powell Carr,M,26.0,168.0,59.0,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Marathon,no
18476,Edward Powell Carr,M,30.0,168.0,59.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 5 mile,no
